09/09/2022|15:30|36672,4 MW|753,2 triệu kWh|316,9|triệu kWh|251,2|triệu kWh|87,3|triệu kWh|0|triệu kWh|9,7|triệu kWh|76,1|triệu kWh|11,0|triệu kWh|1,0|triệu kWh|
10/09/2022|15:00|36628,7 MW|746,9 triệu kWh|305,1|triệu kWh|248,2|triệu kWh|90,8|triệu kWh|0|triệu kWh|12,8|triệu kWh|78,8|triệu kWh|10,2|triệu kWh|1,0|triệu kWh|
11/09/2022|18:30|31827,5 MW|667,9 triệu kWh|273,8|triệu kWh|243,8|triệu kWh|59,2|triệu kWh|0|triệu kWh|8,3|triệu kWh|74,0|triệu kWh|7,8|triệu kWh|1,0|triệu kWh|
12/09/2022|15:30|39617,8 MW|767,9 triệu kWh|346,9|triệu kWh|250,3|triệu kWh|80,3|triệu kWh|0|triệu kWh|5,0|triệu kWh|74,8|triệu kWh|9,6|triệu kWh|1,0|triệu kWh|
13/09/2022|14:30|39097,7 MW|798,5 triệu kWh|349,6|triệu kWh|265,4|triệu kWh|86,8|triệu kWh|0|triệu kWh|6,7|triệu kWh|79,0|triệu kWh|10,0|triệu kWh|1,0|triệu kWh|
14/09/2022|15:00|40211,7 MW|810,1 triệu kWh|358,9|triệu kWh|272,9|triệu kWh|74,4|triệu kWh|0|triệu kWh|16,2|triệu kWh|76,7|triệu kWh|10,0|triệu kWh|1,0|triệu kWh|
15/09/2022|15:00|39608,7 MW|805,0 triệu kWh|354,0|triệu kWh|273,7|triệu kWh|75,9|triệu kWh|0|triệu kWh|22,1|triệu kWh|68,5|triệu kWh|9,9|triệu kWh|1,0|triệu kWh|
16/09/2022|14:30|38775,9 MW|785,4 triệu kWh|334,0|triệu kWh|274,5|triệu kWh|81,1|triệu kWh|0|triệu kWh|21,0|triệu kWh|63,7|triệu kWh|10,0|triệu kWh|1,0|triệu kWh|
17/09/2022|14:30|35643,1 MW|751,5 triệu kWh|338,0|triệu kWh|244,0|triệu kWh|74,1|triệu kWh|0|triệu kWh|17,9|triệu kWh|66,4|triệu kWh|10,1|triệu kWh|1,0|triệu kWh|
18/09/2022|18:30|32102,0 MW|684,1 triệu kWh|313,3|triệu kWh|221,1|triệu kWh|60,2|triệu kWh|0|triệu kWh|13,1|triệu kWh|67,6|triệu kWh|7,8|triệu kWh|1,0|triệu kWh|
19/09/2022|14:30|39499,2 MW|787,0 triệu kWh|360,5|triệu kWh|251,7|triệu kWh|74,3|triệu kWh|0|triệu kWh|17,7|triệu kWh|72,9|triệu kWh|9,0|triệu kWh|1,0|triệu kWh|
20/09/2022|14:00|39306,4 MW|806,7 triệu kWh|357,4|triệu kWh|261,9|triệu kWh|84,3|triệu kWh|0|triệu kWh|19,0|triệu kWh|72,5|triệu kWh|10,5|triệu kWh|1,0|triệu kWh|
21/09/2022|15:30|36816,8 MW|775,6 triệu kWh|345,8|triệu kWh|261,0|triệu kWh|74,5|triệu kWh|0|triệu kWh|19,0|triệu kWh|63,2|triệu kWh|11,2|triệu kWh|1,0|triệu kWh|
22/09/2022|14:30|36811,6 MW|769,5 triệu kWh|351,6|triệu kWh|261,6|triệu kWh|76,0|triệu kWh|0|triệu kWh|14,1|triệu kWh|54,1|triệu kWh|11,2|triệu kWh|0,9|triệu kWh|
23/09/2022|14:30|37371,2 MW|767,4 triệu kWh|355,8|triệu kWh|265,5|triệu kWh|59,8|triệu kWh|0|triệu kWh|9,0|triệu kWh|65,9|triệu kWh|10,4|triệu kWh|1,0|triệu kWh|
24/09/2022|10:30|34718,6 MW|725,4 triệu kWh|333,5|triệu kWh|259,2|triệu kWh|50,5|triệu kWh|0|triệu kWh|7,6|triệu kWh|62,7|triệu kWh|10,9|triệu kWh|1,0|triệu kWh|
25/09/2022|18:00|31075,4 MW|631,4 triệu kWh|293,7|triệu kWh|234,1|triệu kWh|38,2|triệu kWh|0|triệu kWh|7,2|triệu kWh|49,2|triệu kWh|8,0|triệu kWh|0,9|triệu kWh|
26/09/2022|14:30|36578,9 MW|721,5 triệu kWh|335,7|triệu kWh|252,0|triệu kWh|54,3|triệu kWh|0|triệu kWh|10,3|triệu kWh|57,8|triệu kWh|10,5|triệu kWh|0,9|triệu kWh|
27/09/2022|15:30|36157,4 MW|750,5 triệu kWh|352,7|triệu kWh|259,7|triệu kWh|50,1|triệu kWh|0|triệu kWh|35,4|triệu kWh|43,1|triệu kWh|8,8|triệu kWh|0,8|triệu kWh|
28/09/2022|18:00|35510,7 MW|723,6 triệu kWh|309,1|triệu kWh|255,8|triệu kWh|51,4|triệu kWh|0|triệu kWh|51,5|triệu kWh|50,1|triệu kWh|5,0|triệu kWh|0,7|triệu kWh|
29/09/2022|18:00|35632,4 MW|718,4 triệu kWh|333,7|triệu kWh|249,8|triệu kWh|54,1|triệu kWh|0|triệu kWh|22,9|triệu kWh|49,3|triệu kWh|7,0|triệu kWh|1,6|triệu kWh|
30/09/2022|18:00|35668,0 MW|718,7 triệu kWh|334,3|triệu kWh|248,3|triệu kWh|61,7|triệu kWh|0|triệu kWh|12,2|triệu kWh|54,7|triệu kWh|5,7|triệu kWh|1,0|triệu kWh|
01/10/2022|18:00|34122,9 MW|693,6 triệu kWh|314,1|triệu kWh|245,1|triệu kWh|58,4|triệu kWh|0|triệu kWh|5,1|triệu kWh|58,3|triệu kWh|11,4|triệu kWh|1,0|triệu kWh|
02/10/2022|18:00|31800,5 MW|622,9 triệu kWh|300,8|triệu kWh|222,3|triệu kWh|34,2|triệu kWh|0|triệu kWh|7,0|triệu kWh|45,8|triệu kWh|12,0|triệu kWh|0,8|triệu kWh|
03/10/2022|18:00|37495,9 MW|731,8 triệu kWh|341,1|triệu kWh|242,3|triệu kWh|51,5|triệu kWh|0|triệu kWh|19,2|triệu kWh|63,1|triệu kWh|13,4|triệu kWh|0,8|triệu kWh|
04/10/2022|15:00|36583,2 MW|754,0 triệu kWh|338,9|triệu kWh|256,1|triệu kWh|70,2|triệu kWh|0|triệu kWh|23,7|triệu kWh|49,1|triệu kWh|15,3|triệu kWh|0,8|triệu kWh|
05/10/2022|15:30|37545,3 MW|764,5 triệu kWh|341,4|triệu kWh|244,0|triệu kWh|71,1|triệu kWh|0|triệu kWh|25,0|triệu kWh|68,0|triệu kWh|14,2|triệu kWh|0,8|triệu kWh|
06/10/2022|18:00|36948,9 MW|757,8 triệu kWh|346,9|triệu kWh|241,9|triệu kWh|81,6|triệu kWh|0|triệu kWh|10,5|triệu kWh|58,4|triệu kWh|17,7|triệu kWh|0,9|triệu kWh|
07/10/2022|15:00|37309,2 MW|752,0 triệu kWh|340,9|triệu kWh|237,7|triệu kWh|71,0|triệu kWh|0|triệu kWh|17,7|triệu kWh|65,9|triệu kWh|18,0|triệu kWh|0,9|triệu kWh|
08/10/2022|18:00|34029,0 MW|714,8 triệu kWh|335,3|triệu kWh|232,6|triệu kWh|75,5|triệu kWh|0|triệu kWh|13,7|triệu kWh|39,3|triệu kWh|17,5|triệu kWh|1,0|triệu kWh|
09/10/2022|18:00|32309,8 MW|629,5 triệu kWh|303,0|triệu kWh|212,4|triệu kWh|36,0|triệu kWh|0|triệu kWh|16,3|triệu kWh|43,3|triệu kWh|17,4|triệu kWh|1,2|triệu kWh|
10/10/2022|18:00|36824,1 MW|689,9 triệu kWh|324,0|triệu kWh|215,2|triệu kWh|60,8|triệu kWh|0|triệu kWh|25,1|triệu kWh|45,8|triệu kWh|17,7|triệu kWh|1,3|triệu kWh|
11/10/2022|18:00|37290,6 MW|713,2 triệu kWh|331,2|triệu kWh|218,2|triệu kWh|77,8|triệu kWh|0|triệu kWh|24,7|triệu kWh|42,6|triệu kWh|17,1|triệu kWh|1,4|triệu kWh|
12/10/2022|18:00|37209,6 MW|722,4 triệu kWh|324,1|triệu kWh|222,4|triệu kWh|75,3|triệu kWh|0|triệu kWh|24,0|triệu kWh|57,4|triệu kWh|17,8|triệu kWh|1,4|triệu kWh|
13/10/2022|18:00|37236,8 MW|725,3 triệu kWh|325,2|triệu kWh|236,2|triệu kWh|76,6|triệu kWh|0|triệu kWh|20,2|triệu kWh|47,7|triệu kWh|18,0|triệu kWh|1,4|triệu kWh|
14/10/2022|18:00|36583,4 MW|722,7 triệu kWh|322,7|triệu kWh|240,7|triệu kWh|78,0|triệu kWh|0|triệu kWh|25,3|triệu kWh|37,9|triệu kWh|16,6|triệu kWh|1,4|triệu kWh|
15/10/2022|18:00|34040,5 MW|668,2 triệu kWh|298,6|triệu kWh|223,7|triệu kWh|55,2|triệu kWh|0|triệu kWh|17,5|triệu kWh|55,0|triệu kWh|16,9|triệu kWh|1,3|triệu kWh|
16/10/2022|18:00|32197,7 MW|603,7 triệu kWh|285,3|triệu kWh|199,9|triệu kWh|36,4|triệu kWh|0|triệu kWh|14,2|triệu kWh|49,4|triệu kWh|17,2|triệu kWh|1,3|triệu kWh|
17/10/2022|18:00|36619,1 MW|705,1 triệu kWh|314,2|triệu kWh|229,0|triệu kWh|67,4|triệu kWh|0,1|triệu kWh|14,1|triệu kWh|61,8|triệu kWh|17,4|triệu kWh|1,1|triệu kWh|
18/10/2022|18:00|37673,9 MW|732,8 triệu kWh|322,6|triệu kWh|232,1|triệu kWh|86,1|triệu kWh|0,2|triệu kWh|15,4|triệu kWh|58,5|triệu kWh|16,9|triệu kWh|0,5|triệu kWh|
19/10/2022|18:00|36155,4 MW|715,7 triệu kWh|304,5|triệu kWh|244,3|triệu kWh|83,7|triệu kWh|0|triệu kWh|16,2|triệu kWh|50,2|triệu kWh|15,9|triệu kWh|0,9|triệu kWh|
20/10/2022|18:00|35325,3 MW|699,8 triệu kWh|296,7|triệu kWh|244,2|triệu kWh|81,4|triệu kWh|0|triệu kWh|16,0|triệu kWh|44,4|triệu kWh|16,2|triệu kWh|0,8|triệu kWh|
21/10/2022|18:00|37687,3 MW|708,6 triệu kWh|283,7|triệu kWh|243,1|triệu kWh|72,1|triệu kWh|0|triệu kWh|23,8|triệu kWh|69,0|triệu kWh|16,2|triệu kWh|0,8|triệu kWh|
22/10/2022|18:00|35619,6 MW|695,9 triệu kWh|291,2|triệu kWh|239,0|triệu kWh|71,0|triệu kWh|0|triệu kWh|17,7|triệu kWh|60,4|triệu kWh|15,8|triệu kWh|0,8|triệu kWh|
23/10/2022|18:00|33446,3 MW|634,8 triệu kWh|265,7|triệu kWh|233,9|triệu kWh|51,2|triệu kWh|0|triệu kWh|13,8|triệu kWh|53,8|triệu kWh|15,7|triệu kWh|0,8|triệu kWh|
24/10/2022|18:00|37964,9 MW|720,6 triệu kWh|287,6|triệu kWh|258,0|triệu kWh|74,8|triệu kWh|0,0|triệu kWh|14,2|triệu kWh|68,8|triệu kWh|16,4|triệu kWh|0,8|triệu kWh|
25/10/2022|18:00|37147,6 MW|737,7 triệu kWh|283,8|triệu kWh|273,4|triệu kWh|90,6|triệu kWh|0|triệu kWh|15,1|triệu kWh|58,9|triệu kWh|15,2|triệu kWh|0,8|triệu kWh|
26/10/2022|18:00|37518,9 MW|738,5 triệu kWh|275,8|triệu kWh|265,9|triệu kWh|90,0|triệu kWh|0|triệu kWh|28,4|triệu kWh|63,3|triệu kWh|14,2|triệu kWh|0,8|triệu kWh|
27/10/2022|18:00|37488,9 MW|734,8 triệu kWh|298,5|triệu kWh|260,6|triệu kWh|88,6|triệu kWh|0|triệu kWh|30,2|triệu kWh|41,1|triệu kWh|14,2|triệu kWh|1,0|triệu kWh|
28/10/2022|18:00|37262,3 MW|726,7 triệu kWh|258,8|triệu kWh|263,5|triệu kWh|93,6|triệu kWh|0|triệu kWh|37,8|triệu kWh|56,2|triệu kWh|14,3|triệu kWh|0,9|triệu kWh|
29/10/2022|18:00|34382,9 MW|690,0 triệu kWh|253,7|triệu kWh|254,0|triệu kWh|88,2|triệu kWh|0|triệu kWh|32,9|triệu kWh|46,2|triệu kWh|14,2|triệu kWh|0,9|triệu kWh|
30/10/2022|18:00|32756,6 MW|617,2 triệu kWh|235,0|triệu kWh|229,1|triệu kWh|60,2|triệu kWh|0|triệu kWh|24,4|triệu kWh|54,1|triệu kWh|13,6|triệu kWh|0,9|triệu kWh|
31/10/2022|18:00|36968,8 MW|691,7 triệu kWh|259,9|triệu kWh|246,6|triệu kWh|83,6|triệu kWh|0|triệu kWh|15,7|triệu kWh|70,7|triệu kWh|14,2|triệu kWh|0,9|triệu kWh|
01/11/2022|18:00|36401,4 MW|706,8 triệu kWh|248,3|triệu kWh|258,1|triệu kWh|105,4|triệu kWh|0|triệu kWh|13,3|triệu kWh|64,8|triệu kWh|16,0|triệu kWh|0,9|triệu kWh|
02/11/2022|18:00|36553,3 MW|709,7 triệu kWh|258,2|triệu kWh|258,2|triệu kWh|100,5|triệu kWh|0|triệu kWh|10,8|triệu kWh|66,3|triệu kWh|14,2|triệu kWh|0,9|triệu kWh|
03/11/2022|18:00|36211,2 MW|707,6 triệu kWh|279,0|triệu kWh|244,4|triệu kWh|102,9|triệu kWh|0|triệu kWh|12,2|triệu kWh|52,6|triệu kWh|15,7|triệu kWh|0,9|triệu kWh|
04/11/2022|18:00|35715,6 MW|702,2 triệu kWh|272,0|triệu kWh|240,4|triệu kWh|92,7|triệu kWh|0|triệu kWh|27,0|triệu kWh|54,5|triệu kWh|14,7|triệu kWh|0,9|triệu kWh|
05/11/2022|18:00|33982,7 MW|677,4 triệu kWh|245,2|triệu kWh|240,0|triệu kWh|71,4|triệu kWh|0|triệu kWh|37,0|triệu kWh|68,9|triệu kWh|14,0|triệu kWh|0,9|triệu kWh|
06/11/2022|18:00|32846,4 MW|605,6 triệu kWh|204,6|triệu kWh|249,9|triệu kWh|51,1|triệu kWh|0|triệu kWh|29,1|triệu kWh|56,9|triệu kWh|13,1|triệu kWh|0,9|triệu kWh|
07/11/2022|18:00|36994,2 MW|701,7 triệu kWh|260,9|triệu kWh|257,3|triệu kWh|74,3|triệu kWh|0|triệu kWh|22,8|triệu kWh|71,4|triệu kWh|14,2|triệu kWh|0,8|triệu kWh|
08/11/2022|18:00|37166,0 MW|734,7 triệu kWh|262,5|triệu kWh|263,9|triệu kWh|95,7|triệu kWh|0|triệu kWh|23,9|triệu kWh|73,2|triệu kWh|14,6|triệu kWh|0,8|triệu kWh|
09/11/2022|18:00|37088,8 MW|736,5 triệu kWh|253,2|triệu kWh|269,4|triệu kWh|99,1|triệu kWh|0|triệu kWh|25,9|triệu kWh|73,7|triệu kWh|14,5|triệu kWh|0,8|triệu kWh|
10/11/2022|18:00|37534,6 MW|746,1 triệu kWh|255,1|triệu kWh|271,9|triệu kWh|94,5|triệu kWh|0|triệu kWh|39,9|triệu kWh|69,4|triệu kWh|14,6|triệu kWh|0,8|triệu kWh|
11/11/2022|18:00|37415,9 MW|747,4 triệu kWh|256,8|triệu kWh|272,0|triệu kWh|92,0|triệu kWh|0|triệu kWh|44,9|triệu kWh|67,2|triệu kWh|13,6|triệu kWh|0,8|triệu kWh|
12/11/2022|18:00|33907,7 MW|706,2 triệu kWh|259,7|triệu kWh|266,0|triệu kWh|89,8|triệu kWh|0|triệu kWh|35,3|triệu kWh|39,9|triệu kWh|14,7|triệu kWh|0,8|triệu kWh|
13/11/2022|18:00|33382,5 MW|630,3 triệu kWh|193,3|triệu kWh|269,9|triệu kWh|63,5|triệu kWh|0|triệu kWh|39,6|triệu kWh|49,8|triệu kWh|13,5|triệu kWh|0,8|triệu kWh|
14/11/2022|18:00|37411,8 MW|725,3 triệu kWh|247,3|triệu kWh|260,2|triệu kWh|82,4|triệu kWh|0|triệu kWh|49,2|triệu kWh|72,5|triệu kWh|13,2|triệu kWh|0,5|triệu kWh|
15/11/2022|18:00|37602,7 MW|751,9 triệu kWh|243,2|triệu kWh|285,3|triệu kWh|100,7|triệu kWh|0|triệu kWh|43,7|triệu kWh|63,8|triệu kWh|15,1|triệu kWh|0,0|triệu kWh|
16/11/2022|18:00|37892,9 MW|760,9 triệu kWh|245,2|triệu kWh|284,9|triệu kWh|105,4|triệu kWh|0|triệu kWh|41,1|triệu kWh|72,8|triệu kWh|11,0|triệu kWh|0,4|triệu kWh|
17/11/2022|18:00|37785,1 MW|779,3 triệu kWh|253,8|triệu kWh|311,0|triệu kWh|95,2|triệu kWh|0|triệu kWh|38,2|triệu kWh|69,3|triệu kWh|11,5|triệu kWh|0,4|triệu kWh|
18/11/2022|15:00|37509,5 MW|761,2 triệu kWh|265,8|triệu kWh|292,9|triệu kWh|95,3|triệu kWh|0|triệu kWh|32,8|triệu kWh|62,0|triệu kWh|12,1|triệu kWh|0,3|triệu kWh|
19/11/2022|17:30|34631,4 MW|713,2 triệu kWh|270,4|triệu kWh|288,1|triệu kWh|79,3|triệu kWh|0|triệu kWh|32,2|triệu kWh|30,3|triệu kWh|12,1|triệu kWh|0,8|triệu kWh|
20/11/2022|18:00|32669,0 MW|626,6 triệu kWh|206,5|triệu kWh|269,2|triệu kWh|79,8|triệu kWh|0|triệu kWh|36,5|triệu kWh|22,2|triệu kWh|11,5|triệu kWh|0,8|triệu kWh|
21/11/2022|18:00|36847,9 MW|709,0 triệu kWh|262,7|triệu kWh|287,3|triệu kWh|97,3|triệu kWh|0|triệu kWh|21,9|triệu kWh|28,3|triệu kWh|11,1|triệu kWh|0,4|triệu kWh|
22/11/2022|17:30|37454,1 MW|740,1 triệu kWh|294,9|triệu kWh|293,1|triệu kWh|97,2|triệu kWh|0|triệu kWh|15,3|triệu kWh|28,0|triệu kWh|11,0|triệu kWh|0,5|triệu kWh|
23/11/2022|17:30|37362,2 MW|736,1 triệu kWh|251,8|triệu kWh|315,5|triệu kWh|90,7|triệu kWh|0|triệu kWh|17,0|triệu kWh|51,0|triệu kWh|9,5|triệu kWh|0,5|triệu kWh|
24/11/2022|17:30|37551,0 MW|730,1 triệu kWh|222,2|triệu kWh|328,9|triệu kWh|97,8|triệu kWh|0|triệu kWh|16,1|triệu kWh|56,2|triệu kWh|7,9|triệu kWh|1,0|triệu kWh|
25/11/2022|17:30|36581,6 MW|723,8 triệu kWh|206,5|triệu kWh|325,6|triệu kWh|97,1|triệu kWh|0|triệu kWh|17,0|triệu kWh|66,7|triệu kWh|10,2|triệu kWh|0,7|triệu kWh|
26/11/2022|17:30|34669,3 MW|703,2 triệu kWh|203,4|triệu kWh|313,8|triệu kWh|100,6|triệu kWh|0|triệu kWh|11,5|triệu kWh|61,7|triệu kWh|11,4|triệu kWh|0,8|triệu kWh|
27/11/2022|18:00|33297,0 MW|629,3 triệu kWh|163,4|triệu kWh|292,7|triệu kWh|88,0|triệu kWh|0|triệu kWh|8,3|triệu kWh|66,8|triệu kWh|9,3|triệu kWh|0,7|triệu kWh|
28/11/2022|18:00|38038,9 MW|729,3 triệu kWh|213,0|triệu kWh|316,6|triệu kWh|100,5|triệu kWh|0|triệu kWh|10,4|triệu kWh|75,4|triệu kWh|12,6|triệu kWh|0,7|triệu kWh|
29/11/2022|18:00|37729,7 MW|760,2 triệu kWh|243,5|triệu kWh|316,6|triệu kWh|93,9|triệu kWh|0|triệu kWh|17,5|triệu kWh|75,6|triệu kWh|12,5|triệu kWh|0,7|triệu kWh|
30/11/2022|18:00|37535,5 MW|761,5 triệu kWh|247,4|triệu kWh|307,9|triệu kWh|88,1|triệu kWh|0|triệu kWh|33,9|triệu kWh|73,2|triệu kWh|10,3|triệu kWh|0,7|triệu kWh|
01/12/2022|17:30|37166,1 MW|736,0 triệu kWh|196,2|triệu kWh|314,8|triệu kWh|88,8|triệu kWh|0|triệu kWh|60,1|triệu kWh|67,6|triệu kWh|7,6|triệu kWh|0,8|triệu kWh|
02/12/2022|18:00|37043,7 MW|720,8 triệu kWh|201,0|triệu kWh|307,2|triệu kWh|92,9|triệu kWh|0|triệu kWh|59,1|triệu kWh|49,1|triệu kWh|10,2|triệu kWh|1,3|triệu kWh|
03/12/2022|17:30|34633,3 MW|681,0 triệu kWh|187,7|triệu kWh|298,5|triệu kWh|90,4|triệu kWh|0,0|triệu kWh|47,3|triệu kWh|44,2|triệu kWh|11,5|triệu kWh|1,3|triệu kWh|
04/12/2022|18:00|32699,1 MW|608,9 triệu kWh|147,4|triệu kWh|281,1|triệu kWh|74,4|triệu kWh|2,5|triệu kWh|48,6|triệu kWh|45,4|triệu kWh|8,5|triệu kWh|0,8|triệu kWh|
05/12/2022|18:00|36788,4 MW|700,1 triệu kWh|193,8|triệu kWh|288,2|triệu kWh|83,1|triệu kWh|6,1|triệu kWh|58,9|triệu kWh|62,9|triệu kWh|6,3|triệu kWh|0,9|triệu kWh|
06/12/2022|18:00|37381,9 MW|733,3 triệu kWh|211,1|triệu kWh|297,2|triệu kWh|94,8|triệu kWh|6,8|triệu kWh|56,4|triệu kWh|59,1|triệu kWh|7,2|triệu kWh|0,7|triệu kWh|
07/12/2022|17:30|37318,9 MW|732,7 triệu kWh|220,5|triệu kWh|299,5|triệu kWh|100,4|triệu kWh|9,0|triệu kWh|45,4|triệu kWh|49,0|triệu kWh|8,5|triệu kWh|0,6|triệu kWh|
08/12/2022|18:00|37634,3 MW|735,4 triệu kWh|208,4|triệu kWh|301,7|triệu kWh|90,2|triệu kWh|8,4|triệu kWh|52,8|triệu kWh|65,8|triệu kWh|7,5|triệu kWh|0,5|triệu kWh|
09/12/2022|18:00|37129,2 MW|734,0 triệu kWh|211,4|triệu kWh|302,7|triệu kWh|92,5|triệu kWh|4,0|triệu kWh|54,3|triệu kWh|60,4|triệu kWh|8,1|triệu kWh|0,6|triệu kWh|
10/12/2022|17:30|35209,4 MW|715,7 triệu kWh|202,2|triệu kWh|296,5|triệu kWh|90,9|triệu kWh|0|triệu kWh|41,4|triệu kWh|76,7|triệu kWh|7,3|triệu kWh|0,8|triệu kWh|
11/12/2022|18:00|33760,9 MW|630,4 triệu kWh|165,1|triệu kWh|284,5|triệu kWh|69,5|triệu kWh|0|triệu kWh|46,5|triệu kWh|59,6|triệu kWh|4,4|triệu kWh|0,9|triệu kWh|
12/12/2022|18:00|37349,1 MW|699,1 triệu kWh|196,0|triệu kWh|298,2|triệu kWh|80,8|triệu kWh|0|triệu kWh|53,2|triệu kWh|63,2|triệu kWh|6,8|triệu kWh|0,9|triệu kWh|
13/12/2022|18:00|37790,7 MW|711,7 triệu kWh|196,4|triệu kWh|309,4|triệu kWh|84,1|triệu kWh|0|triệu kWh|42,4|triệu kWh|70,3|triệu kWh|8,1|triệu kWh|1,1|triệu kWh|
14/12/2022|18:00|37906,7 MW|716,6 triệu kWh|202,6|triệu kWh|308,9|triệu kWh|90,2|triệu kWh|0|triệu kWh|41,7|triệu kWh|64,7|triệu kWh|7,0|triệu kWh|1,5|triệu kWh|
15/12/2022|18:00|37869,4 MW|727,0 triệu kWh|205,3|triệu kWh|316,8|triệu kWh|94,8|triệu kWh|0|triệu kWh|28,1|triệu kWh|74,4|triệu kWh|5,9|triệu kWh|1,6|triệu kWh|
16/12/2022|18:00|37809,8 MW|733,7 triệu kWh|224,1|triệu kWh|306,8|triệu kWh|107,3|triệu kWh|0|triệu kWh|31,6|triệu kWh|56,9|triệu kWh|5,3|triệu kWh|1,7|triệu kWh|
17/12/2022|18:00|34905,7 MW|701,8 triệu kWh|202,1|triệu kWh|292,1|triệu kWh|84,6|triệu kWh|0|triệu kWh|70,3|triệu kWh|45,9|triệu kWh|5,2|triệu kWh|1,7|triệu kWh|
18/12/2022|18:00|33298,5 MW|612,4 triệu kWh|162,4|triệu kWh|270,5|triệu kWh|58,8|triệu kWh|0|triệu kWh|66,8|triệu kWh|46,2|triệu kWh|5,8|triệu kWh|1,8|triệu kWh|
19/12/2022|18:00|37577,6 MW|676,2 triệu kWh|203,8|triệu kWh|270,3|triệu kWh|80,5|triệu kWh|0|triệu kWh|47,6|triệu kWh|64,9|triệu kWh|7,2|triệu kWh|1,9|triệu kWh|
20/12/2022|18:00|37934,3 MW|706,6 triệu kWh|239,3|triệu kWh|256,6|triệu kWh|103,0|triệu kWh|0|triệu kWh|38,6|triệu kWh|61,0|triệu kWh|6,3|triệu kWh|1,8|triệu kWh|
21/12/2022|18:00|38182,1 MW|725,9 triệu kWh|242,8|triệu kWh|281,2|triệu kWh|84,7|triệu kWh|0|triệu kWh|39,7|triệu kWh|69,9|triệu kWh|5,3|triệu kWh|2,3|triệu kWh|
22/12/2022|18:00|37699,0 MW|720,3 triệu kWh|241,4|triệu kWh|290,5|triệu kWh|81,2|triệu kWh|0|triệu kWh|42,1|triệu kWh|57,5|triệu kWh|5,1|triệu kWh|2,5|triệu kWh|
23/12/2022|18:00|36848,5 MW|714,6 triệu kWh|212,4|triệu kWh|302,1|triệu kWh|80,7|triệu kWh|0|triệu kWh|40,0|triệu kWh|72,1|triệu kWh|4,4|triệu kWh|2,8|triệu kWh|
24/12/2022|18:00|34452,2 MW|673,4 triệu kWh|186,5|triệu kWh|286,5|triệu kWh|85,8|triệu kWh|0|triệu kWh|40,0|triệu kWh|68,1|triệu kWh|3,5|triệu kWh|2,8|triệu kWh|
25/12/2022|18:00|33536,6 MW|600,7 triệu kWh|143,0|triệu kWh|272,7|triệu kWh|84,3|triệu kWh|0|triệu kWh|30,7|triệu kWh|62,2|triệu kWh|4,9|triệu kWh|2,9|triệu kWh|
26/12/2022|18:00|37172,7 MW|681,3 triệu kWh|189,1|triệu kWh|304,4|triệu kWh|80,7|triệu kWh|0|triệu kWh|25,6|triệu kWh|72,9|triệu kWh|5,7|triệu kWh|2,7|triệu kWh|
27/12/2022|18:00|36799,1 MW|708,0 triệu kWh|198,7|triệu kWh|331,3|triệu kWh|70,5|triệu kWh|0|triệu kWh|28,3|triệu kWh|70,6|triệu kWh|5,7|triệu kWh|2,8|triệu kWh|
28/12/2022|18:00|36436,2 MW|701,8 triệu kWh|220,0|triệu kWh|299,0|triệu kWh|75,5|triệu kWh|0|triệu kWh|22,2|triệu kWh|76,4|triệu kWh|5,9|triệu kWh|2,8|triệu kWh|
29/12/2022|18:00|36935,5 MW|712,2 triệu kWh|217,2|triệu kWh|298,6|triệu kWh|76,2|triệu kWh|0|triệu kWh|38,0|triệu kWh|72,2|triệu kWh|7,1|triệu kWh|2,8|triệu kWh|
30/12/2022|18:00|35672,6 MW|693,8 triệu kWh|196,3|triệu kWh|290,7|triệu kWh|88,1|triệu kWh|0|triệu kWh|46,3|triệu kWh|58,3|triệu kWh|11,6|triệu kWh|2,4|triệu kWh|
31/12/2022|18:00|31796,1 MW|616,9 triệu kWh|180,1|triệu kWh|261,0|triệu kWh|68,0|triệu kWh|0|triệu kWh|37,3|triệu kWh|55,3|triệu kWh|12,4|triệu kWh|2,8|triệu kWh|
01/01/2023|18:00|29736,5 MW|528,0 triệu kWh|150,8|triệu kWh|244,5|triệu kWh|34,9|triệu kWh|0|triệu kWh|34,1|triệu kWh|47,7|triệu kWh|13,1|triệu kWh|2,8|triệu kWh|
02/01/2023|18:00|33026,2 MW|583,8 triệu kWh|188,6|triệu kWh|249,9|triệu kWh|42,9|triệu kWh|0|triệu kWh|34,5|triệu kWh|50,8|triệu kWh|14,0|triệu kWh|3,2|triệu kWh|
03/01/2023|18:00|37561,5 MW|703,2 triệu kWh|222,6|triệu kWh|289,0|triệu kWh|68,5|triệu kWh|0|triệu kWh|44,8|triệu kWh|61,3|triệu kWh|14,1|triệu kWh|2,9|triệu kWh|
04/01/2023|18:00|38753,0 MW|731,1 triệu kWh|230,2|triệu kWh|306,5|triệu kWh|91,8|triệu kWh|0|triệu kWh|43,6|triệu kWh|42,2|triệu kWh|13,9|triệu kWh|2,9|triệu kWh|
05/01/2023|18:00|37723,0 MW|724,4 triệu kWh|232,3|triệu kWh|299,9|triệu kWh|86,8|triệu kWh|0|triệu kWh|58,5|triệu kWh|29,5|triệu kWh|14,4|triệu kWh|3,0|triệu kWh|
